Method,Checkpoint,data_set,Num_Epochs,Model_Used,ROUGE Real Authors,Prob. Real Authors,Truth Ratio Real Authors,ROUGE Real World,Prob. Real World,Truth Ratio Real World,ROUGE Retain,Prob. Retain,Truth Ratio Retain,ROUGE Forget,Prob. Forget,Truth Ratio Forget,Model Utility,Forget Quality
idk,12,forget01,5,phi,0.3873333333333333,0.3739980798528777,0.4540155602818996,0.7414529914529915,0.4115548419057418,0.5014237607880195,0.9213480067903188,0.9312687127930456,0.484390468084005,0.9544952733048004,0.9327600889894516,0.4750028953358932,0.5156237353138797,0.0030181840772283
idk,6,forget01,5,phi,0.3873333333333333,0.3739980798528777,0.4540155602818996,0.7414529914529915,0.4115548419057418,0.5014237607880195,0.9213480067903188,0.9312687127930456,0.484390468084005,0.9544952733048004,0.9327600889894516,0.4750028953358932,0.5156237353138797,0.0030181840772283
KL,10,forget01,5,phi,0.3873333333333333,0.3739980798528777,0.4540155602818996,0.7414529914529915,0.4115548419057418,0.5014237607880195,0.9213480067903188,0.9312687127930456,0.484390468084005,0.9544952733048004,0.9327600889894516,0.4750028953358932,0.5156237353138797,0.0030181840772283
KL,12,forget01,5,phi,0.3873333333333333,0.3739980798528777,0.4540155602818996,0.7414529914529915,0.4115548419057418,0.5014237607880195,0.9213480067903188,0.9312687127930456,0.484390468084005,0.9544952733048004,0.9327600889894516,0.4750028953358932,0.5156237353138797,0.0030181840772283
KL,6,forget01,5,phi,0.3873333333333333,0.3739980798528777,0.4540155602818996,0.7414529914529915,0.4115548419057418,0.5014237607880195,0.9213480067903188,0.9312687127930456,0.484390468084005,0.9544952733048004,0.9327600889894516,0.4750028953358932,0.5156237353138797,0.0030181840772283
dpo,72,forget01,5,phi,0.4073333333333333,0.3739369406877592,0.4532667140892172,0.7414529914529915,0.4106811607636844,0.4988094504266483,0.924977361226278,0.9305854952411756,0.4828455468535392,0.9492532647727762,0.9317156204599056,0.4779781862902196,0.5187123375735256,0.0030181840772283
dpo,54,forget01,5,phi,0.4073333333333333,0.3736802643582793,0.4535877156377785,0.7443019943019943,0.4108298136963718,0.4995971599537053,0.924399438597989,0.9306871748293136,0.4835746645152396,0.9498490005587292,0.9317402919366612,0.4767362129782122,0.519056159793625,0.0030181840772283
dpo,90,forget01,5,phi,0.3973333333333333,0.3737937698622812,0.4536686376139722,0.7613960113960113,0.4111330534749583,0.5002386246426527,0.9251192034786142,0.9306019861596928,0.4828789571090341,0.949328167225396,0.9316206806370346,0.4780567559668138,0.5182106282850515,0.0030181840772283
grad_ascent,10,forget01,5,phi,0.3873333333333333,0.3739980798528777,0.4540155602818996,0.7414529914529915,0.4115548419057418,0.5014237607880195,0.9213480067903188,0.9312687127930456,0.484390468084005,0.9544952733048004,0.9327600889894516,0.4750028953358932,0.5156237353138797,0.0030181840772283
grad_ascent,12,forget01,5,phi,0.3873333333333333,0.3739980798528777,0.4540155602818996,0.7414529914529915,0.4115548419057418,0.5014237607880195,0.9213480067903188,0.9312687127930456,0.484390468084005,0.9544952733048004,0.9327600889894516,0.4750028953358932,0.5156237353138797,0.0030181840772283
grad_ascent,6,forget01,5,phi,0.3873333333333333,0.3739980798528777,0.4540155602818996,0.7414529914529915,0.4115548419057418,0.5014237607880195,0.9213480067903188,0.9312687127930456,0.484390468084005,0.9544952733048004,0.9327600889894516,0.4750028953358932,0.5156237353138797,0.0030181840772283
grad_diff,10,forget01,5,phi,0.3873333333333333,0.3739980798528777,0.4540155602818996,0.7414529914529915,0.4115548419057418,0.5014237607880195,0.9213480067903188,0.9312687127930456,0.484390468084005,0.9544952733048004,0.9327600889894516,0.4750028953358932,0.5156237353138797,0.0030181840772283
grad_diff,12,forget01,5,phi,0.3873333333333333,0.3739980798528777,0.4540155602818996,0.7414529914529915,0.4115548419057418,0.5014237607880195,0.9213480067903188,0.9312687127930456,0.484390468084005,0.9544952733048004,0.9327600889894516,0.4750028953358932,0.5156237353138797,0.0030181840772283
grad_diff,6,forget01,5,phi,0.3873333333333333,0.3739980798528777,0.4540155602818996,0.7414529914529915,0.4115548419057418,0.5014237607880195,0.9213480067903188,0.9312687127930456,0.484390468084005,0.9544952733048004,0.9327600889894516,0.4750028953358932,0.5156237353138797,0.0030181840772283
